Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_1,Ast_1,G+A_1,G-PK_1,G+A-PK,Matches,xG,npxG,xAG,Sh,source_file
588,Kevin Velasco,co COL,MF,Puebla,28.0,1997.0,14,10,902,10.0,0,3,3,0,0,0,2,0,0.0,0.3,0.3,0.0,0.30,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
589,Oscar Villa,mx MEX,DF,León,24.0,2001.0,1,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
590,Fran Villalba,es ESP,"MF,FW",Santos Laguna,27.0,1998.0,32,30,2330,25.9,3,2,5,2,1,2,5,0,0.12,0.08,0.19,0.08,0.15,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
591,Dieter Villalpando,mx MEX,MF,FC Juárez,33.0,1991.0,11,3,289,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
592,Carlos Villanueva López,mx MEX,DF,Querétaro,31.0,1994.0,14,9,882,9.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
593,Emiliano Villaseñor,mx MEX,DF,UNAM,17.0,2007.0,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
594,Abraham Villegas,,DF,León,22.0,2002.0,2,1,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
595,Isaías Violante,mx MEX,"MF,DF",América,21.0,2003.0,21,6,671,7.5,1,4,5,1,0,0,2,0,0.13,0.54,0.67,0.13,0.67,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
596,Oswaldo Virgen,mx MEX,"MF,FW",Toluca,20.0,2005.0,12,2,266,3.0,1,1,2,1,0,0,0,0,0.34,0.34,0.68,0.34,0.68,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
597,Pedro Vite,ec ECU,MF,UNAM,23.0,2002.0,31,24,2313,25.7,2,0,2,2,0,0,3,0,0.08,0.0,0.08,0.08,0.08,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
598,Vitinho,br BRA,MF,Tijuana,24.0,2001.0,8,1,220,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
599,Lucca Vuoso,mx MEX,FW,Santos Laguna,16.0,2008.0,3,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
600,Óscar Whalley,es ESP,GK,Guadalajara,31.0,1994.0,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
601,Teun Wilke,mx MEX,FW,Guadalajara,23.0,2002.0,4,0,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
602,Édgar Yoel Bárcenas,pa PAN,MF,Mazatlán,31.0,1993.0,30,25,2250,25.0,3,1,4,2,1,1,3,0,0.12,0.04,0.16,0.08,0.12,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
603,Ángel Zaldívar,mx MEX,FW,FC Juárez,31.0,1994.0,17,3,568,6.3,2,1,3,2,0,0,4,0,0.32,0.16,0.48,0.32,0.48,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
604,Edgar Zaldívar,mx MEX,MF,Atlas,28.0,1996.0,15,4,525,5.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
605,Mauro Zaleta,mx MEX,"MF,DF",Mazatlán,23.0,2002.0,27,22,1757,19.5,2,1,3,2,0,0,4,0,0.1,0.05,0.15,0.1,0.15,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
606,Ángel Zapata,mx MEX,MF,Tijuana,24.0,2001.0,6,1,116,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
607,Ángel Zapata,mx MEX,MF,Querétaro,24.0,2001.0,15,15,1251,13.9,0,1,1,0,0,0,4,1,0.0,0.07,0.07,0.0,0.07,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
608,Alejandro Zendejas,us USA,"MF,FW",América,27.0,1998.0,24,19,1733,19.3,8,6,14,6,2,2,4,0,0.42,0.31,0.73,0.31,0.62,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
609,José Zúñiga,co COL,"FW,MF",América,31.0,1994.0,26,10,1028,11.4,3,1,4,3,0,0,1,0,0.26,0.09,0.35,0.26,0.35,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
610,Uroš Đurđević,me MNE,FW,Atlas,31.0,1994.0,20,20,1721,19.1,9,1,10,4,5,5,9,0,0.47,0.05,0.52,0.21,0.26,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
611,Uroš Đurđević,me MNE,FW,Monterrey,31.0,1994.0,11,9,820,9.1,3,0,3,3,0,1,0,0,0.33,0.0,0.33,0.33,0.33,Matches,0.0,0.0,0.0,0.0,liga_mx_standard_clean.csv
